Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House
Pure-blood,26.89070462067408,8.723032889190067,59.240163778479676,7.155522091746155,12.183713716957335,11.346035483862824,58.305439773464705,8.013219067868617,Gryffindor
Pure-blood,7.0,3.0,2.0,10.0,7.0,5.0,8.0,7.0,Slytherin
Half-blood,1.3256073180196617,7.815103843729562,25.162549258043242,8.10433812070581,9.810321259666603,19.055333482397423,4.9712510574777875,14.322986835655549,Hufflepuff
,,,,,,,,,
,,5.0,,,,,10.0,,
Half-blood,2.0,7.0,5.0,6.0,3.0,3.0,1.0,7.0,Ravenclaw
Pure-blood,7.0,2.0,3.0,6.0,4.0,9.0,9.0,6.0,Gryffindor
Half-blood,3.0,8.0,3.0,6.0,3.0,2.0,7.0,7.0,Ravenclaw
Muggle-born,7.0,2.0,9.0,5.0,2.0,6.0,7.0,5.0,Hufflepuff
Half-blood,0.9161905554196521,21.448736533514015,18.298630542930685,5.4599106857457445,89.78286767049146,53.34936245932809,48.45426788943186,30.714130016684425,Slytherin
Muggle-born,2.6177453556342054,13.706352875439807,9.175888574117572,16.089398303203524,38.44274716901751,28.01145648150657,40.81658450104275,31.139216521426437,Ravenclaw
Half-blood,5.6446909094025814,25.20945573387869,46.17968818474043,13.653539210185784,1.047362058892014,45.479745984264426,8.69245010904017,21.618792800687174,Hufflepuff
,,,,,,,,,
Half-blood,3.85396794016186,35.479042355721504,66.3130646839769,11.832502431819522,2.7248143196186883,0.0,35.13076956337311,7.4191555292195455,Hufflepuff
Muggle-born,6.0,7.0,4.0,1.0,1.0,5.0,3.0,8.0,Ravenclaw
Pure-blood,7.0,1.0,5.0,10.0,7.0,9.0,8.0,5.0,Slytherin
Pure-blood,1.0,6.0,6.0,7.0,9.0,6.0,7.0,6.0,Slytherin
Half-blood,3.0,5.0,9.0,2.0,0.0,3.0,2.0,2.0,Hufflepuff
Half-blood,6.0,8.0,6.0,4.0,2.0,3.0,7.0,8.0,Ravenclaw
Half-blood,14.867919196073084,25.373234114262285,34.528765366696916,21.911189818926573,27.78915874689732,24.19248087859496,7.3416080653661435,21.698247730002578,Hufflepuff
Pure-blood,4.0,9.0,1.0,2.0,1.0,4.0,3.0,9.0,Ravenclaw
Muggle-born,44.65348205428987,36.58906060038311,30.223744647574854,13.932804308930182,34.925498335807504,62.174250583551334,17.171641737075205,25.841571971530207,Slytherin
Pure-blood,6.0,1.0,3.0,10.0,7.0,10.0,8.0,6.0,Slytherin
Half-blood,4.0,8.0,1.0,6.0,1.0,0.0,6.0,10.0,Ravenclaw
Half-blood,3.0,5.0,6.0,10.0,8.0,7.0,8.0,4.0,Slytherin
Pure-blood,7.0,2.0,4.0,9.0,7.0,10.0,10.0,1.0,Slytherin
Muggle-born,63.88191068315923,12.856403958566222,37.30310308660984,4.236152843909053,0.0,32.028093466833134,73.46464711358328,6.177200777834964,Gryffindor
Pure-blood,40.74942202930022,8.719031471621436,12.600121748664332,4.552082261582603,0.0,12.626178076456178,35.4182567879393,18.140896105713267,Gryffindor
Half-blood,2.0,1.0,7.0,9.0,7.0,10.0,9.0,2.0,Slytherin
,,,,,,,,,
,,,,,,,,,
Half-blood,4.0,9.0,4.0,3.0,5.0,2.0,1.0,10.0,Ravenclaw
,,,,,,,,,
Half-blood,10.0,3.0,1.0,7.0,0.0,5.0,8.0,2.0,Gryffindor
Half-blood,3.0,1.0,1.0,10.0,9.0,9.0,10.0,7.0,Slytherin
Pure-blood,2.0,4.0,2.0,10.0,7.0,10.0,8.0,7.0,Slytherin
Half-blood,5.0,9.0,5.0,6.0,2.0,6.0,7.0,7.0,Ravenclaw
Muggle-born,7.403195981414261,12.193941033880602,0.8170908825956671,42.513597511133185,83.78600150003132,42.47554880516162,39.673200618768064,5.541732582312723,Slytherin
Half-blood,1.0,6.0,10.0,4.0,1.0,6.0,7.0,5.0,Hufflepuff
Pure-blood,2.0,9.0,6.0,1.0,0.0,7.0,4.0,8.0,Ravenclaw
Half-blood,5.0,6.0,10.0,4.0,4.0,6.0,2.0,4.0,Hufflepuff
Muggle-born,5.0,1.0,6.0,8.0,9.0,6.0,8.0,4.0,Slytherin
,7.0,3.0,,,8.0,,,7.0,
Muggle-born,4.0,6.0,8.0,1.0,0.0,1.0,3.0,5.0,Hufflepuff
Half-blood,55.714800163979575,22.80610426714444,1.3500200055913358,48.58012553316266,4.719577223642137,30.703897627731703,22.821819696236545,26.471123468135467,Gryffindor
Pure-blood,19.883165791228198,2.9984487573915617,66.97695512869102,2.0954798107612014,14.287836915175092,18.64163299426298,5.789016445236024,20.252678697364306,Hufflepuff
,,,8.0,,,,,,
Pure-blood,1.0,7.0,7.0,2.0,1.0,6.0,3.0,9.0,Ravenclaw
Half-blood,8.0,1.0,6.0,5.0,3.0,5.0,10.0,3.0,Gryffindor
Pure-blood,14.785033005857192,27.201111185164425,55.03945534459486,12.325289381072261,31.076261478366938,12.75314266204427,14.0922799353919,7.492077838680117,Hufflepuff
Half-blood,4.0,7.0,9.0,7.0,3.0,3.0,7.0,1.0,Hufflepuff
Muggle-born,6.573668658458323,18.131946407379075,1.5240267172034199,39.05629516966652,63.17443207269761,80.27694126879013,19.27572963889301,6.826494177116262,Slytherin
Muggle-born,1.0,3.0,8.0,1.0,5.0,7.0,7.0,5.0,Hufflepuff
Pure-blood,5.667895540564303,55.733043190254534,1.8801451726096055,13.367241239075428,5.17607771970316,40.582539308123344,6.631586769263068,26.96682610682248,Slytherin
Pure-blood,10.074817206777425,46.18798314497355,1.4775511817357776,12.137812883636823,16.629401889404523,1.52157653538153,52.75013106694893,51.92599424208324,Ravenclaw
Pure-blood,9.0,1.0,3.0,4.0,1.0,9.0,10.0,1.0,Gryffindor
Muggle-born,17.586822665783956,12.8638626446891,4.733994915752791,51.734983944296374,61.60856510331284,9.879391666259474,87.14523712219358,13.408992747354832,Slytherin
,3.0,1.0,,,,,,,
,,,,,,,,,
,8.0,,,,1.0,,10.0,,
Muggle-born,3.1572907782887683,39.47545338376478,1.9883161565209018,1.053656409908376,64.37329345345583,42.52865170106651,86.2014288424905,6.484833279493789,Slytherin
,,,,,,2.0,,,
,,,,,,,,,
Half-blood,10.0,7.0,7.0,5.0,0.0,10.0,10.0,6.0,Gryffindor
Half-blood,7.0,10.0,3.0,3.0,3.0,5.0,1.0,10.0,Ravenclaw
Pure-blood,57.84808229017128,6.8561426682252,4.37437799253484,59.22569944144965,40.07146864537536,38.42828672973754,54.91454264220436,37.77405084999294,Slytherin
,,,,,,,,,
Half-blood,17.165037228775322,28.257509156945957,78.55936702773259,38.13350240427843,12.765378325813678,4.492271372269107,13.381566728358088,2.209984534157872,Hufflepuff
,,,,,,,,,
Muggle-born,7.0,3.0,5.0,8.0,8.0,7.0,10.0,6.0,Slytherin
Pure-blood,11.015470600635235,8.14636948330812,19.137774014823254,37.89923456721436,65.72174351170524,35.464264141580976,5.390345079251469,29.200367098126492,Slytherin
Pure-blood,6.0,9.0,1.0,5.0,1.0,3.0,3.0,8.0,Ravenclaw
Pure-blood,7.0,2.0,3.0,6.0,4.0,9.0,9.0,6.0,Gryffindor
Pure-blood,,,,,,,,,
Muggle-born,2.0,8.0,5.0,4.0,5.0,7.0,4.0,9.0,Ravenclaw
,,,,,,,,,
,,,,,,,,,
Pure-blood,10.0,7.0,7.0,3.0,0.0,7.0,8.0,6.0,Gryffindor
Half-blood,,,,,,,,,
Pure-blood,44.16064023196676,6.815386619602498,68.73362974271608,35.857160307067176,6.3454414421055185,5.368715373604202,75.31523509540163,23.921239209097127,Gryffindor
Half-blood,2.0,10.0,2.0,3.0,2.0,1.0,6.0,10.0,Ravenclaw
Half-blood,8.436548955193771,8.068392263374589,37.501698775376376,40.5043651588604,8.839295961221417,31.22792579291243,8.269047266023897,19.76779750336377,Hufflepuff
,,,,,,,,,
Half-blood,9.0,7.0,4.0,3.0,0.0,9.0,9.0,7.0,Gryffindor
Muggle-born,23.653334257374272,65.0535474758994,5.516324409273607,51.08327829320656,36.02557605407779,0.0,32.11470418395537,85.82414385938742,Ravenclaw
Half-blood,7.0,3.0,1.0,6.0,3.0,7.0,10.0,6.0,Gryffindor
Pure-blood,22.971891859478063,19.44391778760884,5.8994779225258105,1.0304729490593527,35.01395248941023,14.649706949648166,23.114850856114085,17.17901727931768,Hufflepuff
,,,9.0,,,3.0,,,
,,,,,,,,,
Pure-blood,2.0,3.0,7.0,4.0,0.0,7.0,2.0,3.0,Hufflepuff
Half-blood,0.7766731720705053,3.725555148856272,48.249033162853394,10.723932154972568,86.69865865062118,21.39255983252799,33.33380437955404,4.811783464029216,Slytherin
Pure-blood,20.497238409760467,56.32983237144601,9.312250596849257,3.7828465988012066,4.546283238693959,42.16511677333516,8.39642492613566,73.95297759965653,Ravenclaw
Muggle-born,6.0,1.0,3.0,10.0,7.0,9.0,7.0,6.0,Slytherin
Pure-blood,15.194081398052246,58.97138627203037,9.233723635071069,0.48027934061123256,0.0,19.585172970243963,36.24977298640463,16.74468442353459,Gryffindor
Pure-blood,4.0,7.0,5.0,1.0,3.0,4.0,3.0,10.0,Ravenclaw
Half-blood,1.0,4.0,10.0,1.0,3.0,4.0,1.0,5.0,Hufflepuff
Muggle-born,18.647776317819925,2.6373215948254556,14.087041209546395,67.73352042423178,40.3613317100087,8.136568470237945,42.18458755960803,25.384732409755788,Slytherin
Muggle-born,22.081631282627075,30.018248932553174,43.126408293846765,33.345753662265096,0.0,10.847111066919402,7.383249003396173,13.916452942600685,Hufflepuff
,,,,,,,,,
Pure-blood,7.541026379708544,8.342088834112225,27.64272155857265,73.72715764885395,70.81730676380226,5.065465788888891,62.87684844265233,20.018299770644713,Slytherin
Muggle-born,12.777400803141985,2.9229909212110328,9.794585720750074,1.7748992381258961,0.0,76.66088004674644,69.05524938784008,9.415139696983394,Gryffindor
,,,,,,7.0,,,
,,9.0,,,,,,,Ravenclaw
Half-blood,26.581333552420585,16.819013223741603,37.926604105371744,0.7392674164705217,25.647719417937292,16.76540716917507,7.038802394419199,1.9916974512435799,Hufflepuff
Half-blood,1.0,2.0,1.0,10.0,10.0,9.0,8.0,4.0,Slytherin
Muggle-born,3.0,3.0,5.0,10.0,10.0,5.0,8.0,6.0,Slytherin
Muggle-born,3.0,7.0,6.0,2.0,5.0,3.0,3.0,10.0,Ravenclaw
,,6.0,,,,,,,
Muggle-born,5.0,6.0,8.0,2.0,2.0,7.0,5.0,2.0,Hufflepuff
Half-blood,7.0,6.0,7.0,10.0,10.0,9.0,8.0,6.0,Slytherin
Half-blood,,,,,,7.0,,,
Pure-blood,8.0,5.0,1.0,2.0,2.0,8.0,7.0,6.0,Gryffindor
Muggle-born,0.7926134448295301,23.335527387701283,23.306662983282674,9.052636507592947,11.580666246754172,10.618667208449642,5.368168193509643,3.840042857498059,Hufflepuff
,,,,,,,,,
Half-blood,,,5.0,,7.0,,,,
,,,,,,,,7.0,
Half-blood,5.024226423533296,21.90089991968891,7.377347338316083,9.512211495362749,8.081657389528807,9.692530618262385,31.297331590925843,29.73596215553468,Slytherin
,,,,,,,,,
,,,,,,,,,
Muggle-born,4.0,2.0,1.0,7.0,9.0,6.0,8.0,7.0,Slytherin
,7.0,,,,4.0,,,,
Pure-blood,57.11429228124441,5.574387774168371,39.749366192540165,1.3456986154601056,17.32787881355881,13.494091342911146,48.649358650594365,49.974757357475625,Gryffindor
,,,,,,,,,
Half-blood,7.0,2.0,1.0,2.0,1.0,5.0,8.0,7.0,Gryffindor
Half-blood,4.0,7.0,2.0,8.0,7.0,5.0,7.0,3.0,Slytherin
,,,,6.0,3.0,,1.0,,
Half-blood,3.612499056627534,8.525227694653486,20.727658473825283,64.22841997034244,29.666354161686765,23.985192443775208,19.216499975343368,39.3344427491356,Slytherin
Muggle-born,7.392816604325648,1.220053166682804,4.952682806682244,39.06926796084678,18.20878240107499,32.024487361009484,46.06089112380811,18.28430250638533,Gryffindor
Muggle-born,9.46805146792072,12.984830802445904,44.41048821962971,43.05427095943671,26.41529073670196,18.41067206120038,6.479361766014607,23.809178176973404,Hufflepuff
Half-blood,6.0,2.0,7.0,8.0,7.0,8.0,9.0,3.0,Slytherin
Muggle-born,13.26173997016613,21.856671702675587,28.523795836883643,4.8474800209907745,15.939802348287706,38.131926198174504,51.8751693596409,3.1765283845765104,Gryffindor
Half-blood,1.0,5.0,3.0,7.0,7.0,8.0,10.0,6.0,Slytherin
Muggle-born,1.0,2.0,10.0,7.0,3.0,2.0,5.0,6.0,Hufflepuff
Muggle-born,3.0,2.0,3.0,9.0,10.0,9.0,7.0,4.0,Slytherin
Pure-blood,4.8348678202443764,8.564632680179013,38.61072258934122,6.808168093577348,0.9139201108883502,50.43272677750126,39.17502704599868,7.468293456822039,Slytherin
Pure-blood,9.25494693817572,18.15259065112087,14.686379475611254,47.196706146963514,28.562235290793545,11.765945119727819,64.13255374046501,43.9968994644001,Slytherin
Half-blood,11.883963957099802,18.906713684645784,69.05554964661714,34.19142787124843,9.433395765240002,0.0,2.6493309488791144,16.322545933435627,Hufflepuff
,,,,,,,,,
Pure-blood,,,,7.0,,,,,Ravenclaw
Pure-blood,13.246393008284983,62.07942648111301,8.701224903420963,13.960488933057093,0.8346244074853841,18.89379616860187,50.12464669053236,36.76820851409627,Gryffindor
Pure-blood,41.712702336442284,13.939873264318777,9.371190010100133,5.820449567366738,0.0,63.23302723971345,2.144796517094517,33.15324798997971,Ravenclaw
Muggle-born,6.0,3.0,7.0,7.0,7.0,7.0,10.0,6.0,Slytherin
Muggle-born,3.0,10.0,6.0,5.0,1.0,0.0,1.0,10.0,Ravenclaw
Muggle-born,43.0236735474658,28.629909829019347,22.377159499234125,24.083885697136708,36.01989817854432,45.80525772265545,45.33945470231056,13.947979511715282,Hufflepuff
Pure-blood,4.0,7.0,4.0,2.0,0.0,3.0,3.0,7.0,Ravenclaw
Half-blood,3.0,8.0,1.0,4.0,1.0,0.0,5.0,9.0,Ravenclaw
Half-blood,3.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0,Hufflepuff
Pure-blood,5.0,1.0,10.0,1.0,1.0,2.0,7.0,5.0,Hufflepuff
Half-blood,8.0,1.0,6.0,5.0,3.0,5.0,10.0,3.0,Gryffindor
,,,,,,10.0,,,
,,,,,,,,,
,,,,,,,,,
Muggle-born,2.0,3.0,7.0,9.0,7.0,6.0,9.0,2.0,Slytherin
,,,,,,,,,
Half-blood,7.0,2.0,7.0,7.0,3.0,8.0,8.0,6.0,Gryffindor
Pure-blood,1.0,7.0,10.0,4.0,1.0,4.0,4.0,6.0,Hufflepuff
,,,,,,,,,
Half-blood,7.0,3.0,1.0,7.0,9.0,5.0,7.0,5.0,Slytherin
Pure-blood,53.049039395535125,25.064267402086486,13.470735229778935,30.326499337395706,5.638528974484489,0.9008400094649625,14.489519627392214,34.23026387149552,Gryffindor
Half-blood,3.0,7.0,7.0,3.0,5.0,0.0,1.0,7.0,Ravenclaw
Muggle-born,61.49015792489528,5.223783552996583,23.413586574031378,10.300724205337325,11.037737103218824,57.53706211063455,38.18957718188236,16.881501445717394,Gryffindor
,,,,,3.0,,,,
Muggle-born,6.0,7.0,1.0,3.0,0.0,3.0,6.0,7.0,Ravenclaw
Half-blood,5.0,7.0,6.0,7.0,10.0,10.0,7.0,4.0,Slytherin
,,,6.0,,,,4.0,7.0,
Pure-blood,69.97223923801941,15.454956823944045,37.55096239548514,4.713546773948622,7.58400068723605,18.8253607091126,1.3699886458590904,16.82064538920245,Gryffindor
Half-blood,4.0,3.0,10.0,7.0,3.0,3.0,4.0,7.0,Hufflepuff
Muggle-born,26.376492628123476,9.046592855508617,12.442956130716263,11.753735285203714,7.738579918295313,4.211559637352584,83.73126326930769,33.845490040715084,Slytherin
Muggle-born,7.0,5.0,10.0,3.0,4.0,5.0,2.0,1.0,Hufflepuff
Pure-blood,3.26290011698898,11.315590072386932,15.383366136755868,44.30981065919877,65.97892726327281,11.578495266297416,45.56270082433008,18.7597962208798,Slytherin
Muggle-born,6.0,8.0,5.0,6.0,4.0,0.0,1.0,10.0,Ravenclaw
Pure-blood,6.0,8.0,1.0,2.0,1.0,1.0,7.0,10.0,Ravenclaw
Pure-blood,1.0,3.0,3.0,7.0,9.0,7.0,7.0,2.0,Slytherin
Half-blood,20.1382477675737,5.932291077585525,39.84893110367698,59.84850768240036,8.97335105613872,32.36771838384984,48.897602058437954,18.637837513334443,Slytherin
Muggle-born,28.65381747990845,8.281754514807416,1.925370551341656,36.94262357549689,6.888815149678537,43.24280818265792,48.63678328889578,10.265113419430397,Gryffindor
,,,,,,,,,
,,,,,,,,,Ravenclaw
Pure-blood,,,,7.0,,,,2.0,
Half-blood,1.0,7.0,1.0,5.0,5.0,1.0,2.0,8.0,Ravenclaw
Half-blood,2.0,5.0,8.0,3.0,4.0,5.0,5.0,5.0,Hufflepuff
,,,,,,,,,
Half-blood,25.592140663447054,6.789835805248188,28.67479611049941,42.87281199812356,33.59506126682213,26.743576350018813,61.15085397468147,24.311877507828328,Gryffindor
Pure-blood,10.0,7.0,7.0,3.0,0.0,7.0,8.0,6.0,Gryffindor
Half-blood,27.057131113362804,10.763537097296336,9.247369018465525,34.974994111859914,15.782360800795555,12.369643132433334,22.770415007520434,53.12421360460227,Hufflepuff
,,,,,,,,,
,,,,,,,,,
Half-blood,,,,,,,,,
Muggle-born,10.0,3.0,4.0,2.0,1.0,7.0,10.0,3.0,Gryffindor
,9.0,,,,,,,,
Muggle-born,9.596621756417465,49.70135883790148,21.091203994614396,13.776282681326144,13.371622211330113,0.0,22.090398031026947,0.3779815727450676,Hufflepuff
Half-blood,3.0,4.0,5.0,9.0,8.0,5.0,7.0,2.0,Slytherin
Pure-blood,10.657138019007176,3.6719856247581104,15.381542866222764,52.67997706924773,90.38218560691018,5.067580387295525,11.267369209820528,3.1376404169810934,Slytherin
,,7.0,,,,,3.0,,
,,,,,,5.0,,,
,2.0,,,,,,,,
Half-blood,42.22904764722118,14.082209014174651,28.303822822689632,8.148788041123005,12.986493385271395,32.822974533394046,75.95234129404407,6.425889358187695,Gryffindor
,,,,,,,,,
Half-blood,3.8811587930748574,23.085705005687206,7.245673786715908,27.24631961258546,23.40789409930009,14.332489033790667,11.870654078024838,53.36674989442086,Ravenclaw
Pure-blood,8.0,5.0,1.0,2.0,2.0,8.0,7.0,6.0,Gryffindor
,,,2.0,9.0,10.0,8.0,,,Slytherin
Pure-blood,29.2625298533436,15.255130100379706,20.339030074317446,20.07345606522227,14.594610660365921,62.23212591185892,47.2260377145383,68.38562755746698,Gryffindor
Muggle-born,,,2.0,,1.0,9.0,10.0,,
Muggle-born,10.0,2.0,7.0,7.0,4.0,6.0,9.0,5.0,Gryffindor
Pure-blood,5.0,8.0,1.0,3.0,2.0,7.0,3.0,10.0,Ravenclaw
Half-blood,34.518826938862404,7.885485294395886,15.23384901151483,32.82759268535563,69.68583699328359,50.97929020915306,52.029495366008895,27.888332347030186,Slytherin
Muggle-born,41.647872122421255,18.724487519295035,6.770203003781132,1.1450232363676618,12.139075536714556,7.628131943865959,55.5978742743165,26.08605267598452,Gryffindor
Half-blood,41.46237927554391,26.65899384591155,21.629869500761746,3.980985207901835,0.0,13.467400299886773,11.093869045211683,8.210335709350103,Gryffindor
Pure-blood,34.73599832343624,1.4335640255940185,81.0449622898502,2.8889325931350283,7.095338012763198,14.2513206046785,2.37311732719127,0.6511576382379014,Hufflepuff
Muggle-born,6.0,7.0,5.0,9.0,8.0,7.0,8.0,5.0,Slytherin
Muggle-born,1.0,10.0,5.0,4.0,1.0,5.0,4.0,10.0,Ravenclaw
Half-blood,5.0,3.0,1.0,7.0,9.0,5.0,10.0,3.0,Slytherin
Muggle-born,5.0,3.0,8.0,6.0,1.0,2.0,6.0,1.0,Hufflepuff
Pure-blood,34.217772160817375,9.475496848956933,0.6033996425137935,3.274436237077188,41.446245600142205,19.497045629556283,22.36375386668444,12.00660445358692,Gryffindor
Pure-blood,10.0,5.0,3.0,3.0,1.0,7.0,10.0,1.0,Gryffindor
Pure-blood,7.0,1.0,7.0,1.0,0.0,10.0,9.0,6.0,Gryffindor
,9.0,2.0,,5.0,2.0,,,,
Muggle-born,1.0,8.0,3.0,7.0,2.0,1.0,3.0,8.0,Ravenclaw
Pure-blood,,,5.0,,,,,,
Pure-blood,7.0,3.0,6.0,10.0,10.0,5.0,7.0,2.0,Slytherin
Half-blood,3.0,6.0,7.0,9.0,9.0,8.0,7.0,2.0,Slytherin
Muggle-born,2.0,10.0,2.0,3.0,5.0,7.0,5.0,8.0,Ravenclaw
Pure-blood,58.69997044069133,46.815687393587964,18.232013210947915,49.04126767345035,29.965501531854073,19.94990788017149,9.286455925319828,11.178150641735938,Hufflepuff
,,,4.0,,,,,,
,,,,,,,,,
Muggle-born,9.0,7.0,6.0,5.0,2.0,10.0,9.0,3.0,Gryffindor
Pure-blood,3.0,7.0,8.0,3.0,1.0,5.0,2.0,1.0,Hufflepuff
,,,,,,,,,
Muggle-born,8.203357225949116,1.1495958232437355,8.43710374677005,35.90236250562563,86.58493362499051,7.877984330742135,31.80378959567071,10.209562585889088,Slytherin
Half-blood,,,6.0,,,8.0,,,
,,,,,,,,,Ravenclaw
Muggle-born,16.905455726517644,38.22361390889971,13.353712204059885,24.270957790509087,3.900260294350559,28.0199128537938,79.82650663933745,41.070629499554585,Gryffindor
Half-blood,10.884486928852345,58.63884279253188,31.21459536604516,22.180266224750532,0.0,3.028789993760239,9.164044183696008,81.58589084587942,Ravenclaw
Pure-blood,7.0,3.0,5.0,2.0,2.0,6.0,10.0,2.0,Gryffindor
Pure-blood,9.357026053723601,43.93128790115711,52.84129962334028,12.347642925618366,20.283314796252405,33.584406695121764,17.062908200136185,22.21249460721714,Ravenclaw
Pure-blood,2.0,7.0,2.0,2.0,2.0,3.0,3.0,7.0,Ravenclaw
,,,7.0,,,,4.0,,
,,,6.0,,,,4.0,7.0,
Pure-blood,9.0,3.0,4.0,2.0,3.0,10.0,8.0,5.0,Gryffindor
Muggle-born,6.085361541591788,30.537862355290248,29.569597254276523,16.422933372553963,6.655594260438836,0.0,7.9441267473532795,60.77251216067487,Ravenclaw
Pure-blood,9.0,4.0,7.0,5.0,3.0,7.0,10.0,5.0,Gryffindor
Half-blood,6.0,3.0,9.0,3.0,4.0,0.0,7.0,6.0,Hufflepuff
Muggle-born,36.91164476473361,29.732379178305706,21.620085947936648,5.555087203594167,7.358881607102189,24.844643214578483,9.344641318554977,64.35710322656722,Ravenclaw
Pure-blood,,,4.0,,4.0,,2.0,9.0,
,,,,,,,,,
Muggle-born,3.0,3.0,9.0,4.0,3.0,0.0,1.0,4.0,Hufflepuff
,,,,,,,,,Gryffindor
Pure-blood,2.0,6.0,7.0,4.0,2.0,4.0,6.0,7.0,Hufflepuff
Muggle-born,4.0,7.0,7.0,5.0,3.0,7.0,3.0,6.0,Hufflepuff
Pure-blood,6.0,3.0,7.0,7.0,7.0,5.0,7.0,2.0,Slytherin
Pure-blood,7.0,4.0,4.0,3.0,3.0,8.0,7.0,7.0,Gryffindor
Pure-blood,16.163833716343905,61.886206776420806,6.286824826327944,14.499775546302274,6.890512688493613,23.119508580144768,42.40648452645858,75.26876452541364,Ravenclaw
,,,,,,,3.0,,
,,,,,,,,,
,,7.0,,8.0,10.0,,9.0,,
Pure-blood,2.0,2.0,9.0,2.0,0.0,7.0,4.0,6.0,Hufflepuff
Half-blood,5.0,8.0,6.0,3.0,3.0,6.0,5.0,8.0,Ravenclaw
,,,,,,,,,
Muggle-born,3.0,10.0,3.0,7.0,4.0,3.0,5.0,7.0,Ravenclaw
Half-blood,3.0,10.0,4.0,4.0,2.0,3.0,1.0,9.0,Ravenclaw
,6.0,8.0,,1.0,,3.0,6.0,,
Half-blood,13.91029651172559,63.10138788666741,7.40190342273555,36.45568830128572,34.66342227787847,35.79421965232548,18.252731039361823,3.924455396585162,Slytherin
Half-blood,8.0,,1.0,,4.0,,8.0,,Gryffindor
Muggle-born,12.021508608323643,0.8340887790401212,27.88951210296543,15.340822301261875,32.99370476923441,8.434852396431907,34.103498876984574,7.009829729987052,Slytherin
Half-blood,2.0,9.0,2.0,6.0,1.0,0.0,7.0,10.0,Ravenclaw
Muggle-born,1.0,2.0,6.0,7.0,8.0,8.0,7.0,6.0,Slytherin
Pure-blood,3.0,4.0,10.0,1.0,3.0,0.0,3.0,4.0,Hufflepuff
Half-blood,3.0,8.0,3.0,6.0,3.0,2.0,7.0,7.0,Ravenclaw
Pure-blood,5.0,4.0,7.0,5.0,2.0,7.0,2.0,2.0,Hufflepuff
,,,,,,1.0,,,
Pure-blood,4.0,4.0,4.0,10.0,7.0,8.0,7.0,7.0,Slytherin
Half-blood,3.9630809044934616,4.103642521313641,43.52167435001344,14.411616164676934,85.27893622401335,46.446618901554245,19.42423350161251,28.163836533768297,Slytherin
Muggle-born,7.0,7.0,3.0,7.0,5.0,1.0,4.0,7.0,Ravenclaw
,,,,,,,,,
Pure-blood,4.0,1.0,9.0,3.0,4.0,5.0,5.0,6.0,Hufflepuff
Half-blood,45.614615405894746,76.03333138626799,28.713765754657967,22.017280930185983,1.3282594227507265,0.0,2.4209892272095677,68.96370240538965,Ravenclaw
Muggle-born,2.0,7.0,3.0,5.0,5.0,5.0,1.0,8.0,Ravenclaw
,,,,,,,,,
Half-blood,3.1589306107456405,2.660609795203946,3.6445874509985923,54.26866322195059,26.693018430006767,57.20103527470471,47.22770505597205,31.2458985195683,Slytherin
Pure-blood,36.093544516259826,5.91641394198671,2.719846293600419,11.352234070971635,0.0,15.521720394577297,16.913738917261746,40.67294042316482,Hufflepuff
Muggle-born,5.0,5.0,,10.0,,,,3.0,
Muggle-born,5.0,5.0,7.0,3.0,4.0,5.0,6.0,4.0,Hufflepuff
Muggle-born,4.0,2.0,1.0,7.0,9.0,6.0,8.0,7.0,Slytherin
Muggle-born,6.0,8.0,6.0,2.0,3.0,1.0,4.0,10.0,Ravenclaw
,,,,,,,,,
Half-blood,14.170687362829359,54.84918502894659,24.490052847085877,44.930836622543445,6.667431711569487,5.27021173324386,36.46531897491585,8.733020620369219,Gryffindor
Pure-blood,,10.0,,,,,,,
Muggle-born,5.1001023115693025,7.592700421065775,1.5452780803147899,76.95511406573623,25.060731325048376,74.48562526052564,53.294134335146424,2.596065527789488,Slytherin
Muggle-born,20.07142834906727,16.216240567823906,19.6927847180793,9.792982953289247,14.633547380607624,69.7046804367513,47.95509583013669,43.789529406583526,Gryffindor
Muggle-born,9.0,2.0,1.0,4.0,4.0,9.0,10.0,6.0,Gryffindor
Half-blood,2.0,4.0,2.0,7.0,10.0,7.0,10.0,7.0,Slytherin
Pure-blood,2.0,7.0,3.0,2.0,2.0,3.0,6.0,10.0,Ravenclaw
,,,,9.0,,,,,
Pure-blood,0.8345330788745753,56.18297720343648,7.949998641263551,22.111740901045007,14.753760856520065,25.598381828604786,8.301586808941218,24.827409129516578,Ravenclaw
Half-blood,4.0,2.0,10.0,4.0,3.0,6.0,7.0,6.0,Hufflepuff
